date;username;tweet;wisata/hiburan;pendidikan;fasilitas/layanan publik;kuliner
03/12/2021 14:08;y0jenojaem;@convomfs Menantea, tpi jauh bgttt dari rumahku mesti ke kota dulu:((( pppp @JeromePolin ayo buka di tegal kabupaten:(((;-1;-1;-1;0
03/12/2021 13:36;Emm_aaa2108;@arigetas @salatiga_info @indrayust @MustikaUngu nahhh, berarti taunya kuliner baru2 yang terkenal, toko roti tegal itu depan apotik wahid, orang2 luar kota biasa carinya itu klo ke salatiga, bosku semarang aja sering nitip  produk2 roti tegal, abon sapinya enak banget lhoooo😆😆;-1;-1;-1;1
03/12/2021 13:10;tegalfess;[tf] liat di tiktok kota lain kok banyak yang jualan pentol ya, kalo pentol di Tegal yang enak tuh dimana;-1;-1;-1;1
03/12/2021 11:41;santri_gayengan;Selasa, 7 Des 2021 di Kab Tegal, Rabu 8 Des di PP Tan-Gho Banjarnegara, Kamis 9 Des di Kab Pekalongan. Jum’at 10 Des di Kota Semarang dan 11 Des di Kab. Demak. 18 Des di Kab. Pati dan 19 Des di Kab. Demak. #SantriGayeng #SantriGayeng #SantriGayeng;-1;-1;-1;-1
03/12/2021 10:56;bnnktegal;#WarOnDrugs #TegalBersinar #TebasNarkoba #bnnri #bnnpjateng #bnn Temukan kami di : Website      :  https://t.co/vb6ba0h0QW Instagram  : @infobnn_kota_tegal Twitter        : @bnnktegal Youtube      : bnn kota tegal Call Center : (081-678-1010)  https://t.co/00EOuMpbHK;-1;-1;-1;-1
03/12/2021 10:27;narkobatglkota;Kapolres Tegal Kota, AKBP Rahmad Hidayat, S.S beserta seluruh PJU mengikuti video conference dalam rangka Apel Kasatwil Tahun 2021 bertempat di gedung Deviacita Polres Tegal Kota.Jumat (03/12/2021). . #apelkasatwil2021  @humas_poldajateng  https://t.co/GYZVZZYoBq;-1;-1;-1;-1
03/12/2021 09:36;tegalfess;[tf] ada info loker buat cewe area tegal kota ??? yg ga pake kontrak;-1;-1;-1;-1
03/12/2021 08:42;Puskapikcom;Wali Kota Tegal Diperiksa Penyidik Kejaksaan Negeri, Kenapa?  https://t.co/Cb6lc8o5jT;-1;-1;-1;-1
03/12/2021 05:48;bukanranaps;@tegalfess arazi famili, di Slawi ada di Tegal kota ada 🤘🏽;-1;-1;-1;-1
02/12/2021 21:50;disnakerintegal;"Duduk bersama ketika ada masalah, untuk mencari solusi bijak dan dalam suasana kekeluargaan,"" tegas Heru sebelum menutup sidang pleno. Diharapkan LKS Tripartit dapat lebih berkinerja optimal untuk mempertahankan kondusifitas iklim ketenagakerjaan di Kota Tegal.  https://t.co/Fr8BeWwNWd";-1;-1;-1;-1
02/12/2021 21:44;disnakerintegal;Kepala Bidang Hubungan Industrial dan Perlindungan Tenaga Kerja, Sulistyo Adhi Susanto, yang menjabat Sekretaris LKS Tripartit memaparkan agenda yang sudah dilaksanakan LKS Tripartit Kota Tegal pada tahun 2021.;-1;-1;-1;-1
02/12/2021 21:34;disnakerintegal;"Harapan ini disampaikan saat Heru memimpin Sidang Pleno LKS Tripartit Selasa (2/12) di Kafe KJA Komplek Nirmala Square. ""Mari kita berdayakan peran &amp; fungsi LKS Tripartit sbg forum komunikasi, konsultasi &amp; musyawarah untuk membahas masalah-masalah ketenagakerjaan di Kota Tegal,""  https://t.co/bt4f003oNC";-1;-1;-1;-1
02/12/2021 21:32;disnakerintegal;PERAN DAN FUNGSI LKS TRIPARTIT PERLU DIOPTIMALKAN  Kepala Disnakerin Kota Tegal R. Heru Setyawan mengajak semua anggota LKS Tripartit Kota Tegal lebih dapat meningkatkan peran dan fungsinya di masa mendatang.  https://t.co/DgzQif7Po3;-1;-1;-1;-1
02/12/2021 21:30;eskrimbatok;@glowithven @skinckel Mau paket yg A ka + domisili Kota Tegal;-1;-1;-1;-1
02/12/2021 19:39;kumparan;Minibus rombongan santri dari Pondok Pesantren (Ponpes) Darul Hijrah Kota Tegal terjun ke jurang saat melintas di turunan curam Bukit Siwuni, Balapulang, Kabupaten Tegal. #publisherstory  https://t.co/ZH8YJYgpMT;-1;-1;-1;-1
02/12/2021 19:39;abot_alotpor;@kimiafarmaind Min Mau tanya klo ngajuin proposal sponsor bisa kemana ya, PPI KOTA TEGAL mau ngadain event online;-1;-1;-1;-1
02/12/2021 19:15;tegalfess;[TF] Ada yang tau tempat ganti kaca helm di Tegal kota? Sama kisaran harganya berapa?;-1;-1;-1;-1
02/12/2021 18:33;tegalfess;[Tf] info cuaca slawi sampai tegal kota hujan ga ya?;-1;-1;-1;-1
02/12/2021 18:19;jatisavitri;Sebuah kehormatan bisa mewakili Media Group untuk turut terlibat dalam Gerakan Literasi Digital 2021 yang diselenggarakan oleh @kemkominfo dan GNLD Siberkreasi. Dalam sepekan ini, saya berbagi dengan ratusan Guru di Kota Semarang dan Kota Tegal, Jawa Tengah.   #MakinCakapDigital  https://t.co/96s3RqrGle;-1;-1;-1;-1
02/12/2021 16:41;ila_rizky;@whatshabb Dom kota Tegal kak;-1;-1;-1;-1
02/12/2021 15:29;narkobatglkota;Kapolres Tegal Kota AKBP Rahmad Hidayat,S.S didampingi Kapolsek Tegal Barat Kompol Aries Heriyanto, SH, Kamis (02/12/2021) melakukan kunjungan silahturrahmi dan sambang kamtibmas dengan para nelayan dan buruh bongkar muat kapal ikan di Tempat Pelelangan Ikan Pelabuhan Tegal  https://t.co/oAxLcpoaeP;-1;-1;-1;-1
02/12/2021 13:24;agnku;Duwuran jepara dibanding kota/kab tegal. Jepara ra duwe bioskop, mcd, transmart, kopi kenangan~ Sesuk pindah jepara waelah, hemat~;-1;-1;-1;-1
02/12/2021 13:21;sahabatganjarid;Ekasari Lukitawati genap sembilan tahun menjadi guru tidak tetap di SDLB Kota Tegal.  Sempat mengecap honor Rp 200.000 per bulan, kini ekonominya membaik berkat kebijakan Gubernur Jawa Tengah (Jateng) Ganjar Pranowo yang menggajinya Rp 2,3 juta.  #SahabatGanjar  https://t.co/Tra84z8eH7;-1;1;-1;-1
02/12/2021 12:08;kumparan;Disnakerin selanjutnya menunggu Surat Edaran Wali Kota Tegal terkait struktur skala upah untuk segera disosialisasikan. #publisherstory  https://t.co/WXHWr4SYJC;-1;-1;-1;-1
02/12/2021 12:01;tegalfess;Di tegal (kota/kab) offline store yang jual Hanasui Boba edition di mana yaa? [tf]  https://t.co/Iy0UvPZpEP;-1;-1;-1;-1
02/12/2021 11:39;tegalfess;[Tf] di kota Tegal / brebes ada yg jual kaos polos harga 10k atau 15k ga yah?;-1;-1;-1;-1
02/12/2021 11:22;tegalfess;[tf] jam segini yg jual papeda di tegal kota dmna yaa;-1;-1;-1;1
02/12/2021 10:47;tegalfess;[TF] mau nanya, toko onderdil mobil yang lengkap di daerahh kota tegal dimana yaa?;-1;-1;-1;-1
02/12/2021 10:45;WowfaktaCom;Dinkes Kota Tegal Mencatat Total 1.094 Kasus HIV-AIDS Sejak Tahun 2008 – Media Informasi Kesehatan  https://t.co/G32gBJEuaD;-1;-1;-1;-1
02/12/2021 10:43;enakcok3lat;Rak Dinding Slim Minimalis 1 SET ISI 3PCS dengan potongan 40%! Hanya Rp31.000 - Rp34.900. Kota Tegal!  https://t.co/edcMxdTbzE;-1;-1;-1;-1
02/12/2021 10:26;tegalfess;"[Tf] saranin tempat makan yg ""harus dicoba banget"" kalo lagi ke tegal dong, boleh kota ato kab, bingung mau bawa sodara jalan2 😅";-1;-1;-1;1
02/12/2021 09:55;Park_Gu_Ryu;@rrrrrruto @mr99zack @gprltwgwsp @AbdillahUlul @jowoshitpost Brengsek malah debat sapa sing paling ngapak....tegal kota tak nyimak sampean pada tukaran len;-1;-1;-1;-1
02/12/2021 08:51;SelebritiPolisi;Lampu PJU di Kota Tegal akan Dipadamkan Sebulan pada PPKM Level 3 Serentak  https://t.co/JQuEVYLM3O;-1;-1;0;-1
02/12/2021 05:00;hariankompas;Kenaikan UMK mayoritas daerah di Jateng di bawah 1 persen. Hanya Sukoharjo, Kota Salatiga, Kota Magelang, Kota Tegal, dan Kota Surakarta yang kenaikannya di atas 1 persen. Serikat pekerja setempat menilai ini memilukan. #Nusantara #AdadiKompas @palingadit   https://t.co/ZUfN10pJ0X;-1;-1;-1;-1
01/12/2021 23:49;detikHealth;Dinas Kesehatan Kota Tegal, Jawa Tengah mencatat dimulai Tahun 2008 sampai bulan Oktober 2021 sebanyak 1.094 kasus HIV-AIDS.  https://t.co/4D0o31Uguc;-1;-1;-1;-1
01/12/2021 23:30;JangkarOfficial;Perjalanan ini sudah sampai di kota tegal  https://t.co/emAfID010M;-1;-1;-1;-1
01/12/2021 20:51;hakimwisanggeni;Maksud dan tujuan nya apa ya ini. Mohon pak gubernur bisa menegur walikota nya yg arogan ini... CC @ganjarpranowo . Alun alun kota Tegal akses jalanan ditutup juga. Masyarakat sekitar tidak bisa melintas.  https://t.co/OCTOfQyvjK;-1;-1;0;-1
01/12/2021 20:36;adhymemet;Kota Tegal sinyal Smartfren aman nih fren @SF_Community_ @smartfrenworld   #kuotasultanhargateman  https://t.co/9iqIeAlJ6K;-1;-1;-1;-1
01/12/2021 19:38;sebayu_94FM;Jelang purna tugas dua personel Polres Tegal Kota menerima kenaikan pangkat pengabdian setingkat lebih tinggi dari Kapolri.  Selengkapnya di  https://t.co/WJRn10KYiG  https://t.co/FrGkEW7K4t;-1;-1;-1;-1
01/12/2021 19:26;LNzhrd;@FreyReinhartz @jawafess Kota Tegal ra enek ges, 2k pass;-1;-1;-1;-1
01/12/2021 19:08;mas_te;@FreyReinhartz @jawafess Kota tegal gak ono? 👀;-1;-1;-1;-1
01/12/2021 18:43;YUPIEN_FESS;ada yg dom kab/kota tegal? -upnjog;-1;-1;-1;-1
01/12/2021 18:07;beritapanturaid;Protes Portal Alun-alun Kota Tegal, Warga Bongkar Paksa  https://t.co/uvaNAV1ZUq;-1;-1;-1;-1
01/12/2021 16:11;tegalfess;[Tf] Di tegal kota/brebes yg jual celana chinos big size dimana yak?;-1;-1;-1;-1
01/12/2021 15:49;KPUKotaTegal;Simak lengkapnya di website KPU Kota Tegal  https://t.co/Nlz0MQAPeK  #KPUMelayani;-1;-1;-1;-1
01/12/2021 15:49;KPUKotaTegal;KPU Kota Tegal kembali menyelenggarakan Rapat Internal Daftar Pemilih berkelanjutan untuk bulan November 2021 pada Selasa (30/11 ). Rapat tersebut dihadiri oleh Komisioner KPU , Pejabat Struktural, dan Operator Sidalih KPU Kota Tegal.  https://t.co/Vczwbnja0O;-1;-1;-1;-1
01/12/2021 13:59;panjiwjj;Tegal Kota Bahari Nyari warteg kharisma bahari engga ada sama sekali. Padahal frinchisenya di Jabodetabek banyak banget;-1;-1;-1;1
01/12/2021 12:52;JeparaHariIni;34. Kota Pekalongan Rp 2.156.213,77  35. Kota Tegal Rp 2.005.930,52;-1;-1;-1;-1
01/12/2021 12:52;JeparaHariIni;27. Kabupaten Pemalang Rp 1.940.890,41  28. Kabupaten Tegal Rp 1.968.446,34  29. Kabupaten Brebes Rp 1.885.019,39  30. Kota Magelang Rp 1.935.913,27  31. Kota Surakarta Rp 2.035.720,17  32. Kota Salatiga Rp 2.128.523,19  33. Kota Semarang Rp 2.835.021,29;-1;-1;-1;-1
01/12/2021 12:06;narkobatglkota;Jelang purna tugas dua personel Polres Tegal Kota menerima kenaikan pangkat pengabdian setingkat lebih tinggi dari Kapolri. Dari pangkat semula, Ajun Komisaris Polisi ( AKP) menjdai Komisaris Polisi (Kompol) dan Inspektur Polisi Satu (Iptu) menjadi Ajun Komisaris Polisi (AKP).  https://t.co/WQSPo55ZqB;-1;-1;-1;-1
01/12/2021 11:27;dtlpoldajateng;"Salam Presisi Salam Sigap Polantas Hadir  Halo Sobat Polri... Live Report Kasatlantas Polres Tegal Kota. Melaporkan situasi arus Lalu Lintas dari Simpang Jalan Gajah Mada Kota Tegal. Situasi arus lalu lintas ramai lancar, dengan dominasi kendaraan R4 &amp; R2.   Dihimbau Kepada  https://t.co/qrvbjxOoYT";-1;-1;-1;-1
01/12/2021 11:09;tegalfess;[TF] ges ada yg tau nomor tukang pijat yg bisa dipanggil kerumah wilayah tegal kota?;-1;-1;-1;-1
01/12/2021 10:06;edwighty;Tegal, Kota seribu warteg  https://t.co/DZOJG7u7gd;-1;-1;-1;1
01/12/2021 09:31;hammasdhani;@tegalfess Tolong dong jgn bawa2 HS di base ini, khawatirnya membuat stigma yg kesannya dah umum HS di kota tegal, mana kota gua lagi.;-1;-1;-1;-1
01/12/2021 08:43;narkobatglkota;Kapolres Tegal Kota Beserta Staf dan Bhayangkari Mengucapkan Dirgahayu Polairud ke-71  @divisihumaspolri  @humas_poldajateng  @polairudtegalkota  @sat.polairtegalkota  https://t.co/yXytrLX29K;-1;-1;-1;-1
01/12/2021 08:04;panturapost;PPKM Level 3 Serentak pada Nataru, Sejumlah Ruas Jalan di Kota Tegal akan Ditutup   https://t.co/xu5rcFwD8r;-1;-1;1;-1
01/12/2021 07:12;BeritakuKabar;VIRAL VIDIO PROTES WARGA , PORTAL ALUN ALUN KOTA TEGAL  https://t.co/FMcsaCdFPC via @YouTube;-1;-1;1;-1
01/12/2021 07:05;MediaKomando;Warga Bongkar Paksa Portal Sebagai Ungkapan Protes Atas Penutupan Alun-alun Kota Tegal  https://t.co/5gaLW3ShqW;-1;-1;0;-1
01/12/2021 07:00;narkobatglkota;Ayo Vaksinasi dan tetap patuhi Protokol Kesehatan !!! . Bersama Kita Cegah Penyebaran Covid-19. . #kotategal #cegahcovid #ayovaksinlur @humas_poldajateng @humas_polresta_tegal @kang_mix  https://t.co/POd2NnMVZh;-1;-1;-1;-1
01/12/2021 04:30;RheArdiyansah;@txtdrjkt Smua kereta ga hny krl , kereta jarak jauh juga sama pd naik di atas , paling inget naik kreta Tegal Arum tujuan Cirebon dr St Kota penuh desak2an dan ad yg naik diatas di St Jatinegara udh diingetin dan terjdilah pd jatuh smpe ad yg hilang kaki ny sebtas betis;-1;-1;0;-1
30/11/2021 22:09;OposisiCerdas;Protes Penutupan Alun-alun Kota Tegal, Warga Bongkar Paksa Portal  https://t.co/qSomHekDKe;0;-1;-1;-1
30/11/2021 21:24;geloraco;Protes Penutupan Alun-alun Kota Tegal, Warga Bongkar Paksa Portal  https://t.co/o9AdiTe7HU;0;-1;-1;-1
30/11/2021 20:34;kumparan;Sejumlah ruas jalan di Kota Tegal akan ditutup pada masa libur Natal dan Tahun Baru (Nataru) 2022 untuk membatasi mobilitas masyarakat. #publisherstory  https://t.co/1TD3lq52CM;-1;-1;1;-1
30/11/2021 19:24;redjut;@octcrepscl @penasedu @sia_ripp @tegalfess Mumpung masih di tegal besok mau terbang ke kota kembang😭;-1;-1;-1;-1
30/11/2021 19:22;tegalfess;[tf] fess, vaksin di dinkes kota Tegal 24 jam yah???;-1;-1;-1;-1
30/11/2021 19:18;KPU_Jateng;Kategori Pengelolaan JDIH Terbaik 2021. Penghargaan diberikan kepada: KPU Kota Tegal sebagai terbaik I KPU Kab. Karanganyar sebagai terbaik II KPU Kab. Magelang sebagai terbaik III KPU Kab. Cilacap sebagai terbaik IV KPU Kab. Rembang sebagai terbaik V.  https://t.co/zrG0BqyHwk;-1;-1;-1;-1
30/11/2021 19:18;KPU_Jateng;Kategori Pelaporan Kartu Kendali SPIP terbaik 2021. Penghargaan diberikan kepada: KPU Kota Salatiga sebagai terbaik I  KPU Kab. Karanganyar sebagai terbaik II KPU Kab. Banyumas sebagai terbaik III KPU Kota Tegal sebagai terbaik IV KPU Kab. Kendal sebagai terbaik V.  https://t.co/w24kiGJYAb;-1;-1;-1;-1
30/11/2021 19:12;tegalfess;[tf] ada yang tau ga di tegal kota yang jual manik2 kaya gini dimanaan? tia  https://t.co/lfXrvBg9Gu;-1;-1;-1;-1
30/11/2021 19:11;tegalfess;[tf] Temen Temen info kosan/home stay perhari yg full fasilitas (terutama ada wifi) dan harganya juga yg terjangkau dong untuk daerah Tegal Kota, Makasihhhh🥰;-1;-1;-1;-1
30/11/2021 19:05;tegalfess;[TF] toko hijab yang jual paris premium sekitar tegal kota sama tegal kabupaten selain di hindun, aliza, dan almadina dimana ya guys? Bagi infonya dong. Terima kasih;-1;-1;-1;-1
30/11/2021 18:19;HMP_ITB;Ada warga Jalan Anyer, Kota Bandung, yang kehilangan rumah pasca penertiban oleh PT  KAI. Selain itu, ada pula masyarakat Kota Batu dan Kabupaten Tegal yang terpaksa mengungsi akibat rumahnya yang terendam banjir.  https://t.co/mfWvy78vW8;-1;-1;0;-1
30/11/2021 18:08;KPUKotaTegal;(30/11) Hari terakhir pemantapan dan peningkatan pendidikan politik bagi masyarakat dilaksanakan di Kecamatan Margadana.  Kesbangpol Kota Tegal menggandeng Fisip Universitas Pancasakti, KPU dan Bawaslu Kota Tegal dengan masing masing narasumber Drs. Sri Sutjiatmi MSi, Drs Thomas  https://t.co/5UEDXebXzf;-1;1;-1;-1
30/11/2021 17:57;LapasBrebes;*Kalapas Brebes Menerima Baik Kunjungan Kepala BNN Kota Tegal, Wujud Sinergitas yang Terjaga*  *Humas Lapas Brebes* _Ringan Mencerdaskan_  #KumhamPasti #Pemasyarakatan #LapasBrebesBersinar #WarOnDrugs #P4GN  https://t.co/ghwaIPTme4;-1;-1;1;-1
30/11/2021 16:46;bewara_jabar;Pemkab Tegal Kunjungi Kota Bandung untuk Pelajari Tata Kelola Pemerintahan, Sekda Tegal: Pelajari dan Meniru  https://t.co/trrffe0Xzt;-1;-1;-1;-1
30/11/2021 16:33;Fraksi_Gerindra;"Rumah Aspirasi Husni Center  menyerahkan bantuan kepada penerima manfaat ""Forum Keserasian Sosial Anti Kekerasan"", yang terdiri dari berbagai kumpulan unsur kepemudaan di Tegal Rejo, Kota Medan, Sumatra Utara, pimpinan Ibu Mirna,";-1;-1;-1;-1
30/11/2021 14:00;tegalfess;[Tf] cafe daerah tegal kota - adiwerna yang tempatnya enak trs harganya murce dimana yah?;-1;-1;-1;1
30/11/2021 13:18;narkobatglkota;Sebagai bentuk apresiasi dari kesatuan terhadap kinerja optimal yang telah ditunjukkan oleh para personel, Kapolres Tegal Kota AKBP Rahmad Hidayat, S.S.  memberikan penghargaan kepada sejumlah personel yang berprestasi. .  https://t.co/WiOqB8TYZ9;-1;1;-1;-1
30/11/2021 12:56;tegalfess;[TF] Info pembuatan nama dari sterofoam yang sehari jadi di tegal kota, please. Urgent  https://t.co/FStlkgExzK;-1;-1;-1;-1
30/11/2021 11:16;narkobatglkota;Sebagai bentuk apresiasi dari kesatuan terhadap kinerja optimal yang telah ditunjukkan oleh para personel, Kapolres Tegal Kota AKBP Rahmad Hidayat, S.S.  memberikan penghargaan kepada sejumlah personel yang berprestasi. .  https://t.co/LMwtODoaTy;-1;1;-1;-1
30/11/2021 11:09;tegalfess;[TF] Saran cafe di Tegal kota yang enak buat me time, yang ada slice cake, yang manis-manis. Teru cafenya comfy gitu~ Makasih 😇💖;-1;-1;-1;1
30/11/2021 11:06;zamiahmad7;@jntexpressid @jntexpressid halo min, saya kirim paket JP9697750475 dari Tegal ke Bekasi Kota dari tanggal 18 belum sampe? Tolong diproses untuk pengantaran. Sudah lewat dari tenggat waktu pengiriman;-1;-1;0;-1
30/11/2021 10:26;sebayu_94FM;Majelis Ta’lim Wal Dzikir Al Muzammil menyelenggarakan pengajian di kediaman Majelis Syariah DPW PPP Provinsi Jawa Tengah, Jalan Arjuna no.120, Slerok, Tegal Timur Kota Tegal, Senin (29/11) malam.  Selengkapnya di  https://t.co/WJRn10KYiG  https://t.co/i1bkyWUdkK;-1;-1;-1;-1
30/11/2021 08:56;beritapanturaid;Wali Kota Tegal Mendapat Anugerah dari Radar Tegal sebagai Inspirator Pembangunan Kota  https://t.co/nfFBEmfAbu;-1;-1;-1;-1
30/11/2021 08:50;beritapanturaid;Wali Kota Tegal Pimpin Upacara HUT Ke-50 Korpri 2021  https://t.co/BqNDc6drHX;-1;-1;-1;-1
30/11/2021 07:33;KPUKotaTegal;(29/11) Memeriahkan HUT Korpri yang ke 50, KPU Kota Tegal melaksanakan bakti sosial dengan membagikan masker dan handsanitizer pada warga di sekitar alun- alun dan lapangan Pancasila Kota Tegal.  https://t.co/ARzVhMFWLw;-1;-1;-1;-1
30/11/2021 07:31;KPUKotaTegal;Simak lengkapnya di IG KPU Kota Tegal ya.  #KPUMelayani #bakohumaskpujateng;-1;-1;-1;-1
30/11/2021 07:31;KPUKotaTegal;(29/11) Pendidikan Politik bagi Masyarakat kembali dilaksanakan di Kecamatan Tegal Barat.   Masih bersama Kesbangpol Kota Tegal yang menggandeng akademisi Fisip Univerrsitas Pancasakti Kota Tegal, KPU Kota Tegal dan Bawaslu Kota Tegal.  https://t.co/l1Iqh9PTrV;-1;1;-1;-1
30/11/2021 06:20;detikcom;Warga memprotes kebijakan Pemerintah Kota (Pemkot) Tegal, Jawa Tengah yang menutup kompleks Alun-alun dengan portal.  https://t.co/wskmIZv7N4;-1;-1;0;-1
30/11/2021 03:36;Sumarnotegal;🌈 PANTAI MUARA ANYAR 🏖️ Kel. Muarareja kec. Tegal barat KOTA TEGAL , berharap adanya dukungan dan respon dari dinas terkait untuk kemajuan daerah maupun lingkungannya 🙏 @sandiuno @ganjarpranowo @disporaparjtg @PemkotTegal @pariwisatategal  https://t.co/gO9Te4ngMI;1;-1;0;-1
29/11/2021 20:16;kumparan;Penutupan akses keluar masuk menuju Alun-alun dan Jalan Pancasila Kota Tegal saat malam hari diprotes warga setempat. Bahkan mereka mengancam gugat class action Pemkot Tegal. #publisherstory  https://t.co/8vPb5VxZLb;1;-1;0;-1
29/11/2021 20:07;GATRA_com;Jalan ke Alun-alun Tegal Ditutup, Ambulans Terhalang, Warga Kritis Meninggal  #kota #tegal  https://t.co/G1btM3CbO1;1;-1;0;-1
29/11/2021 19:39;KPUKotaTegal;Simak lengkapnya di IG KPU Kota Tegal ya.#KPUMelayani #bakohumaskpujateng;-1;-1;-1;-1
29/11/2021 19:26;Wondo30117303;Giat pagi smpe siang hari ini relawan peduli tegal melakukan penggalangan dana utk korban banjir di daerah Garut, titik lokasi  penggalangan dananya di  Pantai Alam Indah kota tegal bersinergi dengan Trc tegal bersatu dan BNPB serta RMB (Relawan Mutiara Bahari)  https://t.co/hcEwmQttIF;1;-1;-1;-1
29/11/2021 18:36;kantahkotategal;Apel Pagi memperingati HUT Korpri Ke-50 yang di Ikuti seluruh ASN dan PPNPN Kantor Pertanahan Kota Tegal.  .  #ATRBPNSenangMemudahkan  #ATRBPNKiniLebihBaik  #ATRBPNjateng  https://t.co/iI6hgBbzVL;-1;-1;-1;-1
29/11/2021 18:27;KPUKotaTegal;(29/11) Mengawali minggu terakhir di bulan November, KPU Kota Tegal beserta jajarannya melaksanakan apel pagi sekaligus memperingati hari Korpri yang ke 50 secara daring.   Hadir sebagai pembina apel Ketua KPU Kota Tegal Elvi Yuniarni, SH.  #KPUMelayani  https://t.co/yEWBluRgOr;-1;-1;-1;-1
29/11/2021 18:00;momotorid;Dijual! HONDA NEW PCX 150 CBS Harga Rp 28.900.000 TDP Rp 2.890.000 Cicilan mulai dari Rp 1.149.000  Tahun 2020 Lokasi motor Kota Tegal  Contact: 57 Motor Tlp/WA: 085867949919  Cek pilihan motor matic lainnya di sini  https://t.co/fd1ASBaRHB  #PakeMomotor  https://t.co/OOCQR96sIH;-1;-1;-1;-1
29/11/2021 17:52;zamiahmad7;@jntexpressid halo min, saya kirim paket JP9697750475 dari Tegal ke Bekasi Kota dari tanggal 18 belum sampe? Tolong diproses untuk pengantaran. Sudah lewat dari tenggat waktu pengiriman;-1;-1;-1;-1
29/11/2021 17:47;disporaparjtg;"Penyerahan Piala Penyaji Terbaik I,II,III Event Bersama Sapta Mitra Pantura Tahun 2021, sekali lagi kami mengucapkan selamat dan terimakasih atas partisipasinya ; 1. Kab Pemalang 2. Kota Pekalongan 3. Kab Tegal #JatengGayeng #EventBersamaSampan  https://t.co/cNMwERidaC";-1;-1;-1;-1
29/11/2021 17:34;inewsdotid;Belasan Warga Geruduk Kantor Pengembang Perumahan di Kota Tegal, Ada Apa?  https://t.co/pyCBrpeGHr #pengembangperumahan;-1;-1;0;-1
29/11/2021 17:16;Araghutama;Raimuu asu geh 🤣🤣🤣  Fix ini kalo ga orang Brebes wilayah Ketanggungan..ya wilayah Tegal kota 🤣;-1;-1;-1;-1
29/11/2021 16:14;tegalfess;[tf] scalling gigi sama nambal gigi area tegal kota dg harga bersahabat dimana ya gais?;-1;-1;-1;-1
29/11/2021 15:33;GATRA_com;Singgung PKI, Pemuda Pancasila Kota Tegal Tuntut Junimart Girsang Minta Maaf   https://t.co/ncgeH8C28x;-1;-1;-1;-1
29/11/2021 15:01;rasijistore;Baru saja mengirim foto @ Perumahan Elite Taman Sejahtera Kota Tegal  https://t.co/MfkN9LsGnr;-1;-1;-1;-1
29/11/2021 15:00;momotorid;Dijual! HONDA CRF 150L  Harga Rp 31.400.000 TDP Rp 3.140.000 Cicilan mulai dari Rp 1.279.000  Tahun 2020 Lokasi motor Kota Tegal  Contact: 57 Motor Tlp/WA: 085867949919  Cek pilihan motor sport lainnya di sini  https://t.co/1Gj73GbJW6  #PakeMomotor  https://t.co/uAJr4lFSdn;-1;-1;-1;-1
