date,username,tweet
2023-01-09 10:28:40,bawaslukottegal, https://t.co/GG6kPZrCuI
2023-01-09 10:28:21,bawaslukottegal, https://t.co/gUZMzlrs2q
2023-01-09 10:05:27,penrem071_wk,"Dandim 0712 Tegal Tinjau Lokasi Banjir di Kecamatan Sumurpanggang   Tegal - Dandim 0712/Tegal turun langsung meninjau lokasi yang terdampak banjir di Kecamatan Sumurpanggang, Kota Tegal.  https://t.co/qFDXs5r64S"
2023-01-09 09:53:08,tegalfess,[TF] Ada yg jual buket jajan yg ready hari ini?
2023-01-09 09:37:39,sobatambyarbat,"Prakiraan Cuaca Senin 9 Januari 2023 Kota Tegal, Berpotensi Turun  Hujan   https://t.co/5LB4WXn42n"
2023-01-09 09:29:37,tegalfess,gaes ada yang udah pernah ngajar di bimbel lucky ngga? [tf]
2023-01-09 09:28:36,tegalfess,[tf] nanya dong menurut kalian kartu internet yang murah dan awet buat 1 bulan kartu apa ya
2023-01-09 09:20:49,tegalfess,"[TF] semangat senen salam sejahtera, kayong puyeng kye efek resesi ekonomi"
2023-01-09 09:02:27,tegalfess,waktu karena bareng2 terus. kalo sayang kan bisa dalam bentuk tanggung jawab nantinya”. aku juga belum cinta sama dia. menurut kalian gimana???
2023-01-09 09:02:27,tegalfess,"[tf] jadi.. ada yg ngomong ke aku ngajak serius. tapi, dia ngomong kalo dia belum mencintai aku tapi bukan ga akan cinta. dia lebih ke memilih aku karena bisa diajak serius. terus aku nanya, “masa nanti nikah gak cinta sih?” dia jawab “cinta kan bisa seiring berjalannya (cont)"
2023-01-09 08:37:34,tegalfess,[Tf] jam operasional perpanjang skck itu mulai jamberapa ya?
2023-01-09 08:21:18,tegalfess,[TF] travel tegal - jakarta/tangerang yang bagus apa yaa? Terima kasih
2023-01-09 08:19:16,tegalfess,"[TF] kalo kita DM an sama orang di instagram, terus kita srenshot Chat nya ketauan ga sih sama orang itu? makasih"
2023-01-09 08:05:15,tegalfess,"[tf] gesss, spill yg jual temperedglass di slawi ato tegal kota dong, yg lengkap &amp; bisa sekalian pasang🙏 suwunn"
2023-01-09 08:04:29,ppidkotategal,"Ingin tahu capaian diplomasi Indonesia di tahun 2022? Ingin cari lebih dalam proyeksi diplomasi Indonesia di tahun 2023?  Yuk, simak Pernyataan Pers Tahunan Menteri Luar Negeri #PPTM2023 11 Januari 2023, mulai pukul 10.00 WIB di YouTube MoFA Indonesia  Salam #IniDiplomasi  https://t.co/ryP9czFf2l"
2023-01-09 07:56:26,ppidkotategal, https://t.co/vipNKLKBoP
2023-01-09 07:54:57,ppidkotategal, https://t.co/BIemjWFLxm
2023-01-09 07:08:08,tegalfess,[tf] nder vaksin yg msih bisa dmna ya? Free or pay?
2023-01-09 06:57:11,tegalfess,[tf] kalo ke jogja naik kereta tapi baru vaksin 2 bisa ga ya kira2?
2023-01-09 06:53:52,tegalfess,tanggung jawab utang sma orang 😭
2023-01-09 06:53:51,tegalfess,nya apa ya harus smpe ibuku ngomel² blg klo misal ga dipinjemin ntar dibilang pelit tp klo dipinjemin nunggak terus. Aku jg wktu itu minjemin tetangga 2x tp beda orang smua jg sama mleset trs pdhal akunya ya juga butuh. Klo ditagih dianya suka gatau diri klo dia punya (cont)
2023-01-09 06:53:51,tegalfess,"[tf] jadi ibuku hbs minjemin uang ke tetangga, aga jauh rumahnya ya nominal si ga besar2 bgt tp dia janjiinnya 4-smnggu tp dtunggu ga dibalikin. Trs besoknya ibuku ksna nagih blgnya nanti pkoknya didatengin blgnya mleset trs. Dan ibuku ini tipe org yg klo dia udh janji (cont)"
2023-01-09 06:40:43,tegalfess,[TF] inpo sebelah lur sing ati2 bae  https://t.co/nBSehTuRBs
2023-01-09 06:31:47,eff0033,"@ganjarpranowo Pak saya minta tolong, Tolong pak bu kenapa di daerah krandon jalan banda aceh 3 rt.05 rw.01 jam 6 pagi sudah ga jalan airnya sampe malam sekitar jam 9 malam baru jalan. Apa itu wajar ? Sedangkan kita bayar tiap bulannya. Kebutuhan sehari2 gmn ? Masak,pipis dll #PDAM KOTA TEGAL"
2023-01-09 06:31:11,tegalfess,[tf] Bocah ADB dang mangkat sangune pira?
2023-01-09 05:52:05,tegalfess,"[tf] rekomendasi sarapan, mie ayam, bakso atau jajanan di slawi dong guys. Lama bgt gak jajan daerah slawi"
2023-01-09 04:55:32,ellzcoolin,"@yusuf_dumdum @PDemokrat @jokowi @ganjarpranowo Sbg warga Tegal merasa malu &amp; prihatin  melihat tingkah Walikota yg asik berdendang  dan merangkul. Pak sampeyan nk hoby karoke blh, tp nek ngumbar kemesraan mending karoke room. Tegal kan surganya karoke. Tlg masih bnyk yg harus dbenahi kota ne amburadul"
2023-01-09 03:46:10,MrEqualizer2024,"@Metro_TV Banjir meliputi Kab Tegal, Kab Pekalongan, Kota Pekalongan, Kab Kendal, Kota Semarang, Kab Kudus, Kab Demak, Kab Pati, Kab Grobogan dll.  Helllloooowww... @ganjarpranowo sebagai gubernur 2 periode ngapain aja sih?"
2023-01-08 23:51:23,Awalidari1,@haoareuuu semangat + Kota Tegal
2023-01-08 22:00:36,tegalfess,mas nya malah sewot 😔
2023-01-08 22:00:35,tegalfess,[tf] baru kali ini ke gacoan pelayanan nyaa jelek banget ngantri sejam biasanya gaperna mau ini rela ngantri krn emang pgn banget uda gitu pas nyampe sala semua harusnya uda keju 2 dtg nya udang rambutan 2 gacoan setan lvl 1 iblis lvl 2 dikasinya iblis lv 3&amp;4 di komplen (cont)
2023-01-08 21:31:26,tegalfess,[tf] guys ada yang tau dimana yang jualan bibit ikan lele yang kecil-kecil? kalo bisa yang harganya terjangkau. tia
2023-01-08 21:29:10,tegalfess,[TF] Solaria tegal bisa pake debit gk ya?
2023-01-08 21:25:32,tegalfess,[TF] yang suka buku ada gak sih? Pgn buddy read barengggg &gt;.&lt; /F
2023-01-08 21:23:58,GerindraTegal,#aksinyata #paket #sembako #bantuan #banjir #kotasemarang #kudus #demak #pati #prabowo #prabowosubianto #prabowobersamarakyat #mendingprabowo #prabowopresiden #gerindramenang #gerindra #partaigerindra #jateng #jawatengah #gerindrajawatengah #gerindrajateng #dpcgerindra
2023-01-08 21:23:09,GerindraTegal,"bantuan ini. Ini adalah wujud simpati dan empati Partai Gerindra untuk menbantu rakyat yang sedang kesulitan. Mudah-mudahan kehadiran kami bisa memberi semangat untuk bisa melewati masa-masa sulit ini,"" kata Muzani."
2023-01-08 21:23:08,GerindraTegal,"""Pak Prabowo menyampaikan salam hormat kepada ibu dan bapak sekalian. Mudah-mudahan bantuan yang diberikan bisa meringankan beban bapak ibu semua. Pak Prabowo juga menyampaikan permohonan maaf karena belum bisa hadir, tapi beliau mengutus kami-kami untuk langsung memberikan"
2023-01-08 21:23:07,GerindraTegal,dan empati Partai Gerindra kepada korban banjir di sejumlah wilayah di Jawa Tengah. Kegiatan ini juga bagian dari arahan Ketua Umum Partai Gerindra Prabowo Subianto agar kader-kadernya turun ke bawah membantu masyarakat yang terkena musibah.
2023-01-08 21:23:05,GerindraTegal,"Desa Prampelan, Kecamatan Sayung, Kabupaten Demak, dan Desa Tanjungkarang, Kecamatan Jati, Kabupaten Kudus, serta Desa Gadudero, Kecamatan Sukolilo, Kabupaten Pati.   Sekjen Partai Gerindra Ahmad Muzani mengatakan, penyaluran bantuan 15 ribu paket sembako ini adalah wujud simpati"
2023-01-08 21:23:04,GerindraTegal,"Partai Gerindra salurkan 15 ribu paket sembako untuk korban banjir Jateng  Partai Gerindra meyalurkan bantuan berupa sembako kebutuhan pokok kesejumlah titik di wilayah Jawa Tengah, Minggu (8/1). Daerah yang dikunjungi antara lain Desa Trimluyo, Kecamatan Genuk, Kota Semarang,  https://t.co/wnsDujK2Sc"
2023-01-08 21:22:16,tegalfess,[tf] ada yang masih aktif main COC? Barangkali mau join clan lv.14 nanti tak dm id clanya. Rep aja. Suwun lur
2023-01-08 21:16:55,Pradhana_Adi,"@MartoArt Hahaha yang penting naik bis kota dan makan di warung tegal selalu bayar, Mas"
2023-01-08 21:16:35,tegalfess,[Tf] lur klo suruh milih mua yg bagus oddy_wedding apa dyta nurfajri? Alesane apa lur. Suwun
2023-01-08 21:10:00,tegalfess,"[tf] ada yg tau yg jualan kardus"" buat packing ditegal dimana ya? yg harganya murce hehe. tia"
2023-01-08 21:00:12,tegalfess,"[TF] pengen curhat, ada yang mau dengerin curhatku gak yaa? :(  -f23"
2023-01-08 20:49:41,rzqnnd,@tegalfess Coba liat ig nya kpu_kotategal nder biasanya ada informasi disitu
2023-01-08 20:47:31,tegalfess,[TF] beli oleh2 khas tegal dimana yaa?
2023-01-08 20:47:10,tegalfess,saran wedding venue yang okee di tegal dong gaesss. harga bersahabat juga kalo bisa. sekalian kontaknya juga kalo punyaa nanti aku dm:( [tf]  https://t.co/gbbA2oJ20E
2023-01-08 20:35:54,tegalfess,[tf] how can I moveon when i'm still thingking of u  https://t.co/wi5nywrs93
2023-01-08 20:34:21,tegalfess,"[tf] pict dari base sebelah, di Tegal ada yang jual kaya ginian ga ya?  https://t.co/duCckGEbz6"
2023-01-08 20:30:43,tegalfess,[tf] yg ikut daftar PPS ada info lanjutan ngga ya ? di web statusnya lulus tp belum ada email masuk. bantu gais  https://t.co/47CphiaBhp
2023-01-08 20:20:59,KPUKotaTegal,Pengumuman Tes Tertulis Cat Seleksi Panitia Pemilihan Suara (PPS) untuk Pemilu 2024.#kecamatantegalbarat #tegalbarat  #KPUMelayani #pemiluserentak2024  https://t.co/IuymSv7Vzi
2023-01-08 20:19:06,KPUKotaTegal,dengan nomor pendaftaran 14-33760410012216 Kelurahan Kaligangsa Kecamatan Margadana.  Info lengkap bisa di lihat di  https://t.co/RHFIfVOX6O  #kecamatanmargadana #margadana  #KPUMelayani #pemiluserentak2024
2023-01-08 20:19:05,KPUKotaTegal,Posted @withregram • @kpu_kotategal Setelah dilakukan pengecekan ulang data pada server yang digunakan untuk pelaksanaan Tes CAT sesi ke 2 PPS Pemilu 2024 KPU Kota Tegal pada tanggal 7 Januari 2023 berikut kami sampaikan hasil nilai tes atas nama Umi Solecha  https://t.co/OwE4RT2K1d
2023-01-08 20:17:52,tegalfess,"[tf] guys tempat yang buat stempel yg bisa ditempelin di plastik, di mana ya ?"
2023-01-08 20:17:45,KPUKotaTegal, https://t.co/sxRrlVinJe
2023-01-08 20:17:41,KPUKotaTegal,Pengumuman Tes Tertulis Cat Seleksi Panitia Pemilihan Suara (PPS) untuk Pemilu 2024. #kecamatantegalbarat#tegalbarat   #KPUMelayani #pemiluserentak2024  https://t.co/SRSfYbphue
2023-01-08 19:59:01,tegalfess,"[tf] pengin kenal orang baru tapi ga punya tenaga buat basa basi ngobrol, adalah aku 😶"
2023-01-08 19:49:16,tegalfess,"[tf] Guys, terutama yang merantau di jkt, kalo pulang naik kereta kalian biasa naik kereta yg mana?"
2023-01-08 19:33:16,tegalfess,[tf] penyewaan buat hidden hantaran di tegal ada nggak ya? boleh drop ig nya kalau ada. Terimakasih
2023-01-08 19:26:53,tegalfess,bersalah banget
2023-01-08 19:26:52,tegalfess,"[tf] dear mas mas yg tadi kena cipratan air genangan karena aku ngebut, maaf ya mas soalnya tadi gak keliatan gara gara gelap dan lagi buru buru 😔🙏 kalo berkenan tolong reply ini dengan sebut warna jas ujan dan di jalan apa dong nanti ku kasih dikit kompensasi, merasa (cont)"
2023-01-08 19:24:27,tegalfess,[tf] info live music malam ini ges
2023-01-08 19:18:50,tegalfess,"[TF] menurut kalian wajar ga kaka (cowo) becandaan meluk adeknya (cewe) beda umur 3thn dan bukan itu doang tp sering cium2,becanda 18+. menurut aku becandaannya udh kelewatan kalo menurut kalian gimana?"
2023-01-08 19:18:00,tegalfess,"[tf] sender tbtb pengin manjat gunung, tapi belum pernah sama sekali. ada yg tau account yg ngadain open trip pendakian gunung gak? terus untuk pemula lebih baik naik gunung apa? sender cewe. tia"
2023-01-08 19:11:36,tegalfess,"[TF] mau rekomendasi tempat nongki di slawi yang worth it aman dari ujan, kalo bisa ada live music nya malam kamis guys, makasih"
2023-01-08 18:55:14,tegalfess,"[TF] hallo guis, yg sering bikin kue atau jajanan. Mau tanya dong coklat batangan yang enak buat campuran kue apa ya? Yang ga eneg gtuu dan beli dmnaaa ya? Kl boleh sekalian spill harga 🙌"
2023-01-08 18:53:32,jatengmembaca,"Jelang Imlek 2574, Warga Keturunan Tionghoa Kota Tegal Mandikan Patung Para Dewa  https://t.co/4Wuba9Rze6 via TribunJateng"
2023-01-08 18:41:54,tegalfess,"Gaes ana sg tau kaya kye? Keterangan e paket keluar dr smg, pdhl alamat tujuan e smg. Kue nko berlanjut apa grgr minggu terus libur ya? Mohon penjelasane sg paham. Suwun [tf]  https://t.co/A9mnKmBYr6"
2023-01-08 18:37:38,tegalfess,[tf] tegal ujan gak ya? Info nya dong gaes
2023-01-08 18:36:18,tegalfess,[Tf] info yang bisa ganti kulit jam tangan kalo bisa sekitar tegal kabupaten aja  https://t.co/H86bjqPFsk
2023-01-08 18:35:44,tegalfess,"[Tf] mau nanya kalo rental mobil itungannya per hari apa jauh dekatnya ya? Misal buat setengah hari aja, dari pagi-siang apa itungannya tetep sehari?"
2023-01-08 18:28:00,tegalfess,[TF] infor penting... depan poltran jl perintis kemerdekaan jalannya sementara di blok dikarenakan ada pohon tumbang
2023-01-08 18:13:13,tegalfess,"[tf] rekomendasiin online shop yg jual perhiasan lucu"" dong kaya gelang cincin. Thanks"
2023-01-08 18:05:32,tegalfess,"[TF] Info loker untuk laki-laki lulusan smk dong, lgi btuh bgt ini tahun baru masa me🍇  https://t.co/CHo13wpSQP"
2023-01-08 17:59:09,tegalfess,"gessss ada yg menikah, jodohnya seumuran tidak? sender dulu suka yang lebi tua soalnya. gimana? gimana? sama2 batu atau belajar dewasa bareng? [tf]"
2023-01-08 17:55:41,tegalfess,"Rekomendasiin helm yg enteng dan cakeup kalo buat selpi dong lur wkwk. Soalnya ayang aku klo jalan² suka minta bikin dokumentasi, dan helm aku yg skrg dah buluks wkwk. Btw utk helm cewe ya lur ya. Maciw 😘 [tf]"
2023-01-08 17:47:39,tegalfess,Onigiri ind0m4r3t harganya berapa ya aku pengin nemen [tf]
2023-01-08 17:39:05,tegalfess,[tf] rekomen jas hujan yg awet fan ga tembus dong selain axio ya 🙏 Atau dsni ada ga sih yg jual jas hujannya punya marinir gtu yg tebel bgt?  https://t.co/X1OgdmiIOF
2023-01-08 17:34:10,tegalfess,[tf] saran lamongan yg enak &amp; murmer di slawi dong. Maacw 🌼
2023-01-08 17:27:12,tegalfess,"[TF] Got my 26th blood gift, mngkin cuma ini kebaikan yg bisa sender kasih utk sesama  https://t.co/h8BVjSod2D"
2023-01-08 17:24:04,tegalfess,[TF] Kesel gak sh kalo minjemin baju gak dibalikin-balikin pdhl udah minta buat dibalikin. Sialnya sering dipake sedangkan kita yg punya jarang pake. Seballl
2023-01-08 17:21:44,tegalfess,[TF] mabar mobile legends yuk aku epic
2023-01-08 17:18:07,tegalfess,[Tf] ada yg beli SBN di bibit?
2023-01-08 16:56:09,tegalfess,[TF] di tegal yg jualan botol gini dimana ya? harus cari di toko apa kira kira? makasi infonya  https://t.co/gRqlvn8EGH
2023-01-08 16:50:18,infotegal,"Sering PEGAL-PEGAL atau NYERI di TANGAN, KAKI, LEHER, PUNDAK &amp; PUNGGUNG?  WAJIB BANGET fisioterapi di @physionest_tegal WA 0877 9394 1517 instagram: @physionest_tegal email: gymnestphysio@gmail.com alamat: JIn. Yos Sudarso no. 8 Mintaragen, Kec. Tegal Timur, Kota Tegal  https://t.co/QQPOQAQGWa"
2023-01-08 16:40:09,tegalfess,"[tf] serius nanya buat para army, no salty karena aku bener penasaran. apa yang buat kalian rela bayar harga segini buat nonton (which is ini harga tiketnya 5 kali harga tiket normal, apakah experiencenya beda? sender penasaran pengen nonton juga  https://t.co/TvOVp92MiY"
2023-01-08 16:33:59,tegalfess,*FYI ini sendernya cowo yah
2023-01-08 16:31:13,tegalfess,[tf] rega wedus neng kab tegal saiki pira si? Di chat wong tua daning regane munggah dadi 5 jt edun nemen
2023-01-08 16:27:30,tegalfess,[tf] Barangkali ada pria yg berkenan pura-pura mejadi calon suami saya. Saya mau dijodohin sm ortu malem ini tp saya nggak mau. Urgent plis 🙏🏻  Reply nanti saya DM langsung ❕
2023-01-08 16:18:02,tegalfess,[tf] Guys bole share foto langit hari ini/kemarin? mau jadiin ig story heheheh
2023-01-08 16:00:05,sinergikonten,"Cara mudah buat video Youtube, Tiktok &amp; Instagram di kota Tegal dan sekitarnya. Langsung Whatsapp ke 0812-4573-4332  https://t.co/S1ZKwbNwYs"
2023-01-08 15:48:52,tegalfess,Mau tanya no julid. Katanya serum yg ada retinolnya gaboleh dipake tiap hari ya? Kmren bru beli dan gatau. Kalo yg bisa dipake tiap hari produknya siapa? Trus toner yg worth to buy dan harganya umum tapi bagus produknya siapa? Saranin dong. Maap baru pemula [TF]
2023-01-08 15:47:29,humasgaltim,"Sambang dialogis Bhabinkamtibmas Polsek Tegal Barat Polres Tegal Kota Aipda Yuda Firmansyah mengingatkan para nelayan dan warga dipesisir pantai agar waspada saat melaut. . Himbauan ini disampaikan mengingat kondisi dan cuaca ekstrim,  https://t.co/P7zqiO6tr6"
2023-01-08 15:44:36,EviZaki,Sambang dialogis Bhabinkamtibmas Polsek Tegal Barat Polres Tegal Kota Aipda Yuda Firmansyah mengingatkan para nelayan dan warga dipesisir pantai agar waspada saat melaut. . #bhabinkamtibmas  #polrestegalkota  @humas_poldajateng  @ditbinmas_poldajateng  @binmas_kota_tegal  https://t.co/kA0H73hfTd
2023-01-08 15:38:28,tegalfess,Saran kado buat bayi 4 bulan yaa? [tf]
2023-01-08 15:30:10,tegalfess,"[TF] wong wadon sing sering ngomong ""jalani aja dulu"" saiki pime kabare? Ws mbojo apa putus?"
2023-01-08 15:23:05,tegalfess,"[tf] toko offline yabg jual ini di Tegal dimana ya, maacih  https://t.co/tlTH591Wa6"
2023-01-08 15:04:34,tegalfess,[Tf] Panas panas kaya kie enake apa yah?
2023-01-08 15:02:45,tegalfess,[TF] drop foto klean yang udah ke museum semedo !  https://t.co/x1CQaAq1U6
2023-01-08 14:58:44,tegalfess,[tf] info mixue yg trayeman rame ga?soalnya mau bawa ponakan kstu Sma mixue yg di slawi dket lmpu merah toko emas srikandi udh buka blm ya makasihh
2023-01-08 14:29:01,tegalfess,"[tf] Ges, di kalender kalian tgl 23 jan hari senin tanggal merah bukan? kok di sender item ya tp kata temen sender tgl merah hihi"
2023-01-08 14:22:05,tegalfess,[tf] info mixue yg trayeman rame ga?soalnya mau bawa ponakan kstu Sma mixue yg di slawi dket lmpu merah toko emas srikandi udh buka blm ya
2023-01-08 14:14:24,tegalfess,[tf] bfun itu di samping outlet apa?
2023-01-08 14:01:38,HTegalbarat,Sambang dialogis Bhabinkamtibmas Polsek Tegal Barat Polres Tegal Kota Aipda Yuda Firmansyah mengingatkan para nelayan dan warga dipesisir pantai agar waspada saat melaut.  https://t.co/pruXZp9n25
2023-01-08 13:59:09,HumasKawasan,"Sambang dialogis Bhabinkamtibmas Polsek Tegal Barat Polres Tegal Kota Aipda Yuda Firmansyah mengingatkan para nelayan dan warga dipesisir pantai agar waspada saat melaut. Himbauan ini disampaikan mengingat kondisi dan cuaca ekstrim,  https://t.co/DJChK4b21F"
2023-01-08 13:36:26,tegalfess,"[Tf] caffe yg rada sepi dmn ya area galkot? aku tau kalo weekend kebanyakan rame, pengen keluar tp emg posisi sendirian jd nyari yg rada sepi."
2023-01-08 13:20:17,tribunkaltim,Wali Kota Tegal Minta Maaf soal Video Jogetnya Rangkul Pendangdut Ucie Viral di Medsos  Selengkapnya:  https://t.co/PoJomWKGAw  #Walikota #Tegal #tribunkaltim  https://t.co/pP60HkVtVr
2023-01-08 13:17:19,tegalfess,"Lur, ada yang udah pernah beli paket Tsel yang ini? Ini kita dapet langganan basic di tiap aplikasi yang tertera? [TF]  https://t.co/6Bpz2XKF33"
2023-01-08 13:15:57,tegalfess,Ana sing pernah ngecamp ning prabanlintang? Kisaran brp ya klo sewa tenda? [Tf]
2023-01-08 13:03:18,tegalfess,"[Tf] gais, ada yang tau ga beli ipad secod yang bagus dimana? Dan tipe apa yang bagus tapi murah? Makasih yang udah jawab."
2023-01-08 12:50:26,tegalfess,[TF] ada f yang mau nonton cts 2 ga? Bareng yuk m22
2023-01-08 12:47:53,tegalfess, https://t.co/lurVQfhYLN Jujur bingung jg antara ini dan skincare korea. Tp ada gasih skincare korea yg paketan kek ini jg :( yg harganya jg ga mahal bgt buat buruh pabrik umr brebes wkwk. Plis yg tau bisa rep ya gais. Makasih [tf]   https://t.co/W78IcqPXFn
2023-01-08 12:39:12,tegalfess,apdet langit hari inii [tf] 👍🏻🥹🥹  https://t.co/g4BtFxIbZL
2023-01-08 12:36:13,tegalfess,"[tf] ada yg pernah make sabun ini gak? review nya dong, thnkyuu  https://t.co/dpuvStztfd"
2023-01-08 12:12:46,tegalfess,[TF] ayo mutualan yang di slawi -f
2023-01-08 12:05:02,tegalfess,"Btw aku pgn ganti skincare ku ke ini deh. Menurut kalian ini bagus ga sh ? Trs ini kan di orens mall ya, dijamin keorian dan bpom nya kan ? Plis bantuin gais, aku bosen dibilang dekil mulu :( [tf]  https://t.co/W0iCBfHqU3"
2023-01-08 11:16:45,tegalfess,[TF] bakso mercon depan smansawi nagih bangettt😍  https://t.co/ChQci7ZzNz
2023-01-08 11:04:33,tegalfess,"Guys, rekomen tempat nugas selain excer sama srayu dmn ya?? Tengss [tf]"
2023-01-08 11:01:37,tegalfess,"[TF] Di sini ada orang Brebes kah? Wkwkk sender lagi di Songgom Brebes nih gabut banget butuh makanan, ada rekomendasi jajanan enak sekitaran songgom-Jatibarang nggak yah? Maaf takone neng Base tegal, soale tak goleti Base Brebes ora ketemu"
2023-01-08 11:00:07,tegalfess,"[tf] harga karaoke di bfun ritamall brp, guys?"
2023-01-08 09:45:51,KPUKotaTegal, https://t.co/5dFp5xjbca
2023-01-08 09:45:48,KPUKotaTegal,Pengumuman Tes Tertulis Cat Seleksi Panitia Pemilihan Suara (PPS) untuk Pemilu 2024. #kecamatanmargadana#margadana  Pengumuman juga bisa di lihat di  https://t.co/2gtgpOGVDq  #KPUMelayani #pemiluserentak2024  https://t.co/6sf4X4s1EQ
2023-01-08 09:40:53,tegalfess,[tf] saran movie dihari minggu ini lurrr
2023-01-08 09:40:22,KPUKotaTegal, https://t.co/fEOwm93m1g
2023-01-08 09:40:20,KPUKotaTegal,Pengumuman Tes Tertulis Cat Seleksi Panitia Pemilihan Suara (PPS) untuk Pemilu 2024. #kecamatanmargadana #margadana.  Pengumuman bisa juga dilihat di website KPU Kota Tegal di  https://t.co/2gtgpOGVDq  #KPUMelayani #pemiluserentak2024  https://t.co/BAC6JLvoTZ
2023-01-08 09:22:15,tegalfess,[TF] ada yang pakai cushion so*eth*n* shade goddes dan pas di wajah?
2023-01-08 09:08:42,tegalfess,[tf] kalo regist BR*mo (BR* mobile banking) itu berapa biaya adminnya yaa? Syarat2nya apa aja kalo mau daftarin? Makasih yg udh jawab🙏🏻
2023-01-08 08:59:31,tegalfess,"Lur melu takon oh, Listrike Daya 1300watt sawulane kena 300rb kwe murah apa ora? [TF]"
2023-01-08 08:55:27,tegalfess,[TF] info dompet cewek yg packaging nya cocok buat kado apa ya gais? Btw yg beli di online shop. Boleh rekomendasi in ya. Thx
2023-01-08 08:24:31,tegalfess,[tf] tempat karaoke di tegal dimana ya?
2023-01-08 08:13:04,tegalfess,[tf] toko yg jual sendal cowo di mana ya?
2023-01-08 08:06:51,tegalfess,[TF] adakah yang suka digital drawing? Atau ada yg tau yg bisa ngasih kursus? 😁
2023-01-08 07:35:45,tegalfess,"Lur, rekomendasiin aplikasi buat jualan pulsa yg murah dan bisa dapetin point jg dong wkwk. Makasi [tf]"
2023-01-08 07:14:01,GerindraTegal,#prabowosubianto #prabowobersamarakyat #mendingprabowo #prabowopresiden #gerindramenang #gerindra #partaigerindra #jateng #jawatengah #gerindrajawatengah #gerindrajateng #dpcgerindra #kotategal #indonesia #pulihlebihcepatbangkitlebihkuat  https://t.co/fmmpSHeE74
2023-01-08 07:13:44,GerindraTegal,Pengurus Cabang Satria Kota Tegal dan DPC Partai Gerindra Kota Tegal Berbagi dengan Warga Terdampak Banjir di Kecamatan Margadana  Selengkapnya di:  https://t.co/O2QjCDIGBL  #satria #satuanrelawanindonesiaraya #aksinyata #margadana #krandon #bantuan #banjir #prabowo
2023-01-08 06:53:03,tegalfess,[Tf] perpanjang kartu kuning syaratnya harus ke capil minta legalisir lagi gak sih? Punyaku udh kadaluarsa 2th soalnya  Plis notic sender 🙏🥺
2023-01-08 06:24:20,tegalfess,"[tf] buat cewe2 mau nanya, kita kira dibawain apa yah buat temen kita yang tunangan?"
2023-01-08 02:54:43,tegalfess,Ada yg mau gas gak? [TF]  https://t.co/Sr2csadoRQ
2023-01-08 02:29:22,tegalfess,[Tf] dm an yuh pengin curhat haha
2023-01-08 01:39:42,kopraljonotrue,"@narkosun__ Kasian warga kota Tegal salah pilih,eh kepilih yng pemain🤣"
2023-01-08 00:43:16,Awalidari1,@ch0cohazelmut @nadiloss @_mutiaraaaf Mau paket A dom Kota Tegal @mauwisuda @fauzimaw @axxy54 izin tag kak
2023-01-08 00:39:30,Awalidari1,@ch0cohazelmut Kota Tegal  https://t.co/RQv5MZ03cJ
2023-01-08 00:20:07,tegalfess,"pengenn taichan guys, yg enak dmna yaa? [tf]"
