Column1;date;username;tweet;location;label
81;26/11/2022 12:21;guntur_juli;Dukunganterus mengalir untuk Ganjar Pranowo q #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/D9SqCQY3Sd;ACEH;1
82;26/11/2022 12:21;mdiamedan;14 wilayah usulkan Ganjar Pranowo jadi Capres #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/dke0IQGPZr;ACEH;1
83;26/11/2022 12:19;guntur_juli;Integritas Ganjar Pranowo tidak diragukan lagi #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/yy7kyCi9DA;ACEH;1
84;26/11/2022 11:52;mdiamedan;Ulama di Jambi lakukan ijtima dukung Ganjar Pranowo #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/0zEWatUVXQ;ACEH;1
85;26/11/2022 11:51;mdiamedan;Tokoh masyarakat hingga ulama Sumbar dukung Ganjar Pranowo #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/vWbMpPomFa;ACEH;1
86;26/11/2022 10:30;FidelMumek;Bismillah, semoga ini yang terbaik😍🇮🇩 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/3qf2XWndgH;ACEH;1
87;26/11/2022 10:29;FidelMumek;Tokoh ulama hingga masyarakat di Sumbar dukung Ganjar 🥳🇮🇩 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/P4WX1Kkhwp;ACEH;1
88;26/11/2022 10:29;FidelMumek;Ganjar dorong kesejahteraan Guru, luar biasa🇮🇩😍 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/F5tG7HjhRk;ACEH;1
89;26/11/2022 10:10;SumutVibes;Ganjar sangat menghargai jasa jasa guru #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/z6Vx9iKkiy;ACEH;1
90;26/11/2022 10:09;SumutVibes;Ganjar pemimpin yang terbukti kerja nyata #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/1LAKIyBzSg;ACEH;1
91;26/11/2022 10:09;SumutVibes;Semoga Ganjar dan Istri tetap terus romantis #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/EDDsld3l26;ACEH;1
92;26/11/2022 10:08;SumutVibes;Ganjar sangat visioner dan cerdas #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/gMXBmzSlbH;ACEH;1
93;26/11/2022 10:07;SumutVibes;PPP Dukung Ganjar jadi Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/ZnR7wNYYVv;ACEH;1
94;26/11/2022 10:06;SumutVibes;Ganjar bertekad tingkatkan kesejahteraan guru #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/ODJsN4XjhC;ACEH;1
95;26/11/2022 10:06;SumutVibes;Ganjar calon Presiden idaman rakyat indonesia  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/mx2oTpPCsg;ACEH;1
96;26/11/2022 10:06;SumutVibes;14 DPW PPP dukung Ganjar jadi Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/9FH9HW4nXP;ACEH;1
97;26/11/2022 10:05;SumutVibes;Para ulama dukung Ganjar jadi Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/D6zivcbzuC;ACEH;1
98;26/11/2022 10:04;SumutVibes;Ganjar berhasil tingkatkan kesejahteraan guru #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/q7omo3Di0B;ACEH;1
99;26/11/2022 08:35;EllenWa07885214;Dukung Pak Ganjar di 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/r1FnOXKg4v;ACEH;1
100;26/11/2022 07:39;Bramtea17;Pak @ganjarpranowo ... Sangat memalukan sekali pendukung anda ini. Ingat pak...kualitas yang didukung tergantung pendukungnya. Pendukungnya tolol kayak gini, gimana yg didukungnya...???;ACEH;0
101;25/11/2022 16:42;mdiamedan;Sahabat Ganjar Jalin kekompakan dengan warga Lampung #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/0XKRruchbg;ACEH;1
102;25/11/2022 16:42;mdiamedan;Sahabat Ganjar Jalin kekompakan dengan warga Lampung #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/BFDFLXQrf9;ACEH;1
103;25/11/2022 16:42;mdiamedan;Sahabat Ganjar Jalin kekompakan dengan warga Lampung #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/gQlYSz3zDz;ACEH;1
104;28/11/2022 06:18;Rk_Sumenep;26 November 2022, Jambi - Deklarasi Ijtima Ulama Indonesia untuk Ganjar Pranowo Presiden Republik Indonesia 2024-2029 digelar. Para ulama, habaib, cendikiawan muslim hadir untuk mendukung dan menyukseskan Ganjar Pranowo pada Pilpres 2024 #ijtimaulama #ganjarpranowo #ganjar #ulama  https://t.co/CfBPy2RFbf;BALI;1
105;28/11/2022 06:15;ConkUf1;#BangkalanKotaDzikirSholawat #TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @budimuni98 @prabowo @cakimiNOW @billy4riez @KhofifahIP @NajwaShihab @mohmahfudmd @gusmusgusmu @ganjarpranowo @arzeti_bilbina @didehijaudaun  https://t.co/oQdoaOhUd1;BALI;1
106;28/11/2022 05:32;ImamMuk62200950;Bangkalan Tempatnya Majelis Dzikir dan Shalawat. #BangkalanKotaDzikirSholawat   TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @yennywahid @prabowo @bclsinclair @NajwaShihab @Ansor_Satu @Lesti_Jenong_DA @mohmahfudmd @gusmusgusmu @ganjarpranowo @agnezmo  https://t.co/vH2Kdwn6vS;BALI;1
107;27/11/2022 20:00;diiiiiiiooo;@mouchethung @calon_koki @onseven_saif @gibran_tweet @ganjarpranowo  https://t.co/gBgxrGYE18;BALI;1
108;28/11/2022 04:36;Bella17751025;@cahedewe000 @ChusnulCh__ @arsul_sani @ganjarpranowo Ngga planga plongo,tp kenapa Jateng jadi propinsi Termiskin di Indonesia.kerja2 tp bohong 11-12;BANTEN;0
109;28/11/2022 04:34;Siqhiyat;@amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Magelang yo ono bekas e samb*;BANTEN;0
110;27/11/2022 23:48;nalabaskara;@puspita3_eka @aniesbaswedan @Mars_Sahsa @ganjarpranowo Report yuk akunnya;BANTEN;0
111;27/11/2022 22:55;SangLangit01;@Catatan_ali7 @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo @YaniSunarno Dalan elek nek nampak Esemka Yo ra kroso elak koq🤭;BANTEN;0
112;27/11/2022 22:54;SangLangit01;@Samudera_Estu @Catatan_ali7 @gibran_tweet @ganjarpranowo @YaniSunarno  https://t.co/N3Wkz64UKk;BANTEN;0
113;27/11/2022 22:47;Win_OnLineid;@presidenmerdeka @mayday444444 @restyca_yah @Speechless__99 @ganjarpranowo 😜🔨  🤣🤣🤣;BANTEN;1
114;27/11/2022 22:38;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Blembem? Wirun?;BANTEN;0
115;27/11/2022 22:30;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Kampung yg sebelah mana mbak?;BANTEN;0
116;27/11/2022 22:06;krezz_cool;@klliiuaaa @chokiaan @ganjarpranowo Khusnudzon aja dulu om, saya yakin kl memang benar pasti menang, silahkan dikawal oleh teman2 di jateng lewat medsos;BANTEN;0
117;27/11/2022 21:45;krezz_cool;@chokiaan @ganjarpranowo ya jalan satu2 nya cuma pembuktian di pengadilan itu aja gak ada jalan lagi dan kalaupun ada oknum ya akan terbuka dipengadilan;BANTEN;0
118;27/11/2022 20:57;27_derdor;@ganjarpranowo Rambutnya putih kata presiden;BANTEN;1
119;27/11/2022 20:49;krezz_cool;@chokiaan @ganjarpranowo Cari sendiri ya mas, yang dilakukan oleh pak suparwi sudah benar dengan melapor kepolisi karna lahan itu ada 2 nama sah, yang dipegang pak suparwi dan PU, hanya bisa diselesaikan dipengadilan, dan tinggal tunggu polisi naikan ini ke kejaksaan, skrang tnggal tunggu hasil dr polisi;BANTEN;0
122;27/11/2022 19:08;ardhisinyoymai2;@ganjarpranowo Tugiman membikin nyaman;BANTEN;1
123;27/11/2022 18:58;Bella17751025;@ChusnulCh__ @arsul_sani @ganjarpranowo Nih Bong Buzzer dongo (Buzzer yg lain dapat aliran dana) kalau buzzer satu ini aliran dongo  https://t.co/jBoQCZlUhH;BANTEN;0
124;27/11/2022 18:12;seknasganjar;Ketua SGI DPW KALSEL : Lampu Hijau Presiden Jokowi Meskipun secara tidak langsung Sosok Pemimpin itu adalah Bapak Ganjar Pranowo  @jokowi  @ganjarpranowo  https://t.co/EP8ZX1wkio;BANTEN;1
125;27/11/2022 17:37;dikajohn;@gamalharisST @ganjarpranowo qubro siswo aja;BANTEN;0
126;27/11/2022 17:03;PRABUOOOO9;@LekMarteg @ganjarpranowo Mantap 👍❤️🇮🇩;BANTEN;1
127;27/11/2022 16:56;Karyanti8;@ganjarpranowo Waah kok tambah muda dan ganteng,dahi gak ada kerutan  Berarti gak masuk kriteria pak Jokowi dong;BANTEN;0
128;27/11/2022 16:56;nanda_nyz;@ganjarpranowo @veri_setiant_ kok koyok ono sing bedo;BANTEN;0
129;27/11/2022 16:49;Apin_Deva;@ganjarpranowo Donge di warna silver pak;BANTEN;0
131;27/11/2022 16:08;IgnatioDee;@ganjarpranowo Maskeran daun Binahong, biar kinclong Pak @ganjarpranowo 😀😀😀🙏;BANTEN;0
132;27/11/2022 16:02;s4niesolo;@ganjarpranowo Ngenomi...calon ikih...kudu dadi;BANTEN;1
133;27/11/2022 15:48;Jay_Riesman66;@baroesy @ganjarpranowo @aniesbaswedan Memang @aniesbaswedan teruji ngibulnya.  Coba @baroesy tunjukkan di mana Lab. Covid yg dibuat @aniesbaswedan? Juga mana robot pemadam kebakaran? Lalu mana RS Covid buatan @aniesbaswedan?;BANTEN;0
134;27/11/2022 15:30;AhyariMohammad;@ganjarpranowo sehat slalu pak ganjar;BANTEN;1
135;27/11/2022 15:29;ganjarmilenial4;Ganjar milenial center Koordinator wilayah Jabodetabek @edyfaaa @ganjar_center @ganjarpranowo  #ganjarmilenialcenterjabodetabek #ganjarpranowofor2024 semangat mengabdi membangun negeri 🇮🇩  https://t.co/ux02hg4BBb;BANTEN;1
136;27/11/2022 15:25;nongandah;Terima kasih Pak @ganjarpranowo, idolaku❤ Dukungan ini sangat berarti bagi saudara kita yang sedang berjuang bertahan. Industri air minum isi ulang terbukti dapat bertahan melewati masa-masa sulit. Ayo kita saling support dan bantu 🙏🙏;BANTEN;1
137;27/11/2022 15:21;Saadah90848620;@ganjarpranowo Keren banget PK Ganjar 👍;BANTEN;1
138;27/11/2022 14:36;S4N_W1B1;Deklarasi Ulama Se Jambi Dukung Pak @ganjarpranowo  Jadi Presiden 2024 - 2029.  Para Ulama Menilai @ganjarpranowo Bisa Membawa Indonesia Menuju Lebih Baik.  👍👍❤️🇮🇩  https://t.co/qmGIHtYROi;BANTEN;1
139;27/11/2022 14:32;miakcikar;Sampai sektor pendidikan jadi perhatian serius Ganjar Pranowo. #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Fe1F8fdbvo;BANTEN;1
140;27/11/2022 14:31;miakcikar;Ganjar luar biasa bantu masyarakat. #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/I90iRrHRNd;BANTEN;1
141;27/11/2022 14:24;PRABUOOOO9;@LekMarteg @ganjarpranowo Ganjar siji Ganjar Kabih,❤️👍 Kembali ke rumah tua,Jawa timur siap hijaukan @ganjarpranowo  #GanjaristIndonesia ❤️🇮🇩;BANTEN;1
142;27/11/2022 13:56;asalexist;@TonnyOPondaag @ganjarpranowo Yg sebelah kakek Sugiono ya. 🤣;BANTEN;0
143;27/11/2022 13:50;Mahendr95834513;@ganjarpranowo Ganteng pol pak😁;BANTEN;1
144;27/11/2022 13:47;yuniot_piliang;Inilah kisi-kisi calon presiden terbaik 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/gWHLTz5N7R;BANTEN;1
145;27/11/2022 13:47;yuniot_piliang;Ulama se-Jambi mendukung Ganjar sebagai presiden 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/yDcvHhQzSE;BANTEN;1
146;27/11/2022 13:47;yuniot_piliang;kisi-kisi presiden 2024, masyarakat yakin ini adalah yang terbaik😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/2UJ8lDkeGr;BANTEN;1
147;27/11/2022 13:47;yuniot_piliang;Masyarakat juga pasti mengerti dan menyetujui akan pernyataan ini😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Pa45GjPXRD;BANTEN;1
148;27/11/2022 13:47;yuniot_piliang;Jokowi beberkan presiden terbaik 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/VdNjwFm65U;BANTEN;1
149;27/11/2022 13:47;yuniot_piliang;Ganjar sangat cocok dan ideal sebagai presiden 2024🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/89fW9S81eu;BANTEN;1
150;27/11/2022 13:46;yuniot_piliang;Ganjar muliakan para guru-guru🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/RKRLGBiN5c;BANTEN;1
151;27/11/2022 13:45;yuniot_piliang;Ganjar dan Jokowi memiliki karakter dan perilaku baik🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/zuspt9gPdy;BANTEN;1
152;27/11/2022 13:44;Saethea3;@ganjarpranowo Ini Pak @ganjarpranowo ✂️ 😄🙆  https://t.co/L0foja4MKp;BANTEN;1
153;27/11/2022 13:17;YPutrantoro;@ganjarpranowo Pangling mas bro  luwih enom jeh;BANTEN;1
154;27/11/2022 12:58;fembriyanti;@sridadi93 @ganjarpranowo Sama,tak kirain baim wong juga😅ternyata pak_gub ku;BANTEN;1
155;27/11/2022 12:52;sdg_sumsel1;SDG Sumsel kembali mengenalkan sosok Ganjar Pranowo kepada Masyarakat Sumatera Selatan. Sabtu (26/11)  #santridukungganjar #santriuntuknegeri  #santriindonesia #ganjarpresiden2024  #ganjarpranowo #ganjar2024  @SDGanjar @ganjarpranowo  https://t.co/RaPu33TUGE;BANTEN;1
156;27/11/2022 12:39;iiasukma;@ganjarpranowo Ya Allah gustii pangeran guanteeng poll ikii  https://t.co/6Lq2MfW8a1;BANTEN;1
157;27/11/2022 12:27;ujangkalibrasi;Ganjar Pranowo untuk 2024, rakyat di belakangmu pak #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Wq24DINRXo;BANTEN;1
158;27/11/2022 12:26;ujangkalibrasi;Untuk bangsa dan negara Ganjar siap 2024 #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/chAco1b0An;BANTEN;1
159;27/11/2022 12:19;brianjeje10;ULAMA SE JAMBI DEKLARASI DUKUNG GANJAR PRANOWO #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/WC2MLXnujE;BANTEN;1
160;27/11/2022 12:11;brianjeje10;GANJAR PRANOWO PEDULI WONG CILIK #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/wQQDFYhBXI;BANTEN;1
161;27/11/2022 12:10;brianjeje10;GANJAR PRANOWO PRESIDEN RI 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Kby0EWu1rf;BANTEN;1
162;27/11/2022 12:10;brianjeje10;RATUSAN WARGA DESA KALTIM DUKUNG GANJAR PRESIDEN 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/rIbSze1dOP;BANTEN;1
163;27/11/2022 12:09;brianjeje10;GANJAR BENTUK TIMSUS ATASI MASALAH PEMBESARAN LAHAN PROYEN TOL SEMARANG-DEMAK #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/lOENRTReyL;BANTEN;1
164;27/11/2022 12:06;JesJessiii;Pilih Calon Presiden ya Pak Ganjar, Kharismanya itu lohhh beh... #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/FKlxZD1qAe;BANTEN;1
165;27/11/2022 12:05;JesJessiii;Presiden 2024 cocoknya Ganjar !!  #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/AwjfR4wms7;BANTEN;1
166;27/11/2022 11:59;brianjeje10;ULAMA DAN SANTRI BULUKUMBA DUKUNG GANJAR PRANOWO CAPRES 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/oryYYnoayO;BANTEN;1
167;27/11/2022 11:58;brianjeje10;MANTAP PROGRAM RUMAH BANTUAN GANJAR PRANOWO DI MAGELANG #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/wRFIpjDkHk;BANTEN;1
168;27/11/2022 11:57;brianjeje10;PILIH GANJAR SI RAMBUT PUTIH JADI PRESIDEN #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/jwsPbMzNUs;BANTEN;1
169;28/11/2022 04:36;Bella17751025;@cahedewe000 @ChusnulCh__ @arsul_sani @ganjarpranowo Ngga planga plongo,tp kenapa Jateng jadi propinsi Termiskin di Indonesia.kerja2 tp bohong 11-12;BENGKULU;0
170;28/11/2022 04:34;Siqhiyat;@amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Magelang yo ono bekas e samb*;BENGKULU;0
171;27/11/2022 23:48;nalabaskara;@puspita3_eka @aniesbaswedan @Mars_Sahsa @ganjarpranowo Report yuk akunnya;BENGKULU;0
172;27/11/2022 22:55;SangLangit01;@Catatan_ali7 @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo @YaniSunarno Dalan elek nek nampak Esemka Yo ra kroso elak koq🤭;BENGKULU;0
173;27/11/2022 22:54;SangLangit01;@Samudera_Estu @Catatan_ali7 @gibran_tweet @ganjarpranowo @YaniSunarno  https://t.co/N3Wkz64UKk;BENGKULU;0
174;27/11/2022 22:47;Win_OnLineid;@presidenmerdeka @mayday444444 @restyca_yah @Speechless__99 @ganjarpranowo 😜🔨  🤣🤣🤣;BENGKULU;0
175;27/11/2022 22:38;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Blembem? Wirun?;BENGKULU;0
